respondent_id,region,area,sex,age,ethnicity,disability,education,employed,monthly_income_mdl
1688,Centre,urban,Female,41,Moldovan,No,Vocational,0,
1689,Chișinău,urban,Female,18,Russian,No,Vocational,1,13990
1690,Centre,rural,Female,64,Moldovan,No,Secondary,0,
1691,North,urban,Female,38,Moldovan,No,Primary,1,9420
1692,North,rural,Male,35,Bulgarian,No,Primary,0,
1693,Chișinău,urban,Male,32,Gagauz,No,Vocational,0,
1694,Chișinău,urban,Male,57,Gagauz,No,Primary,1,7040
1695,Centre,RURAL,Male,26,Moldovan,No,Tertiary,1,10400
1696,Chișinău,rural,Female,58,Moldovan,No,Vocational,0,
1697,South,rural,Male,34,Moldovan,Yes,Vocational,1,6390
1698,Chișinău,urban,Male,46,Romanian,No,Vocational,0,
1699,North,urban,Female,39,Romanian,No,Vocational,0,
1700,Centre,rural,Male,22,Moldovan,No,Vocational,0,
1701,South,rural,Female,29,Russian,No,Secondary,1,4740
1702,UTA Găgăuzia,urban,Female,39,Moldovan,No,Secondary,1,5580
1703,Chișinău,urban,Male,43,Moldovan,No,Secondary,1,10550
1704,North,urban,Female,44,Moldovan,Yes,Tertiary,0,
1705,Centre,urban,Male,29,Moldovan,No,Tertiary,1,9700
1706,Centre,urban,Male,57,Moldovan,No,Vocational,1,11650
1707,Centre, rural,Male,31,Moldovan,No,Vocational,1,7830
1708,Centre,rural,Male,40,Russian,No,Primary,1,5070
1709,UTA Găgăuzia,urban,Female,51,Moldovan,No,Secondary,1,5360
1710,South,rural,Female,39,Moldovan,No,Vocational,1,4990
1711,North,urban,Female,33,Moldovan,No,Primary,1,5580
1712,Chișinău,urban,Female,21,Moldovan,No,Secondary,0,
1713,Centre,rural,Male,20,Moldovan,No,Secondary,1,4120
1714,Centre,rural,Female,36,Moldovan,Yes,Secondary,0,
1715,North,Urban,Male,56,Moldovan,No,Secondary,0,
1716,North,rural,Male,43,Romanian,No,Primary,0,
1717,Centre,urban,Male,64,Moldovan,No,Tertiary,1,15310
1718,North,urban,Female,28,Moldovan,No,Vocational,1,7970
1719,North,rural,Male,44,Moldovan,No,Secondary,1,6670
1720,Centre,Rural,Female,68,Romanian,No,Secondary,0,
1721,North,urban,Female,58,Moldovan,No,Vocational,0,
1722,North,rural,Female,24,Ukrainian,No,Primary,1,3660
1723,Chișinău,urban,Female,45,Gagauz,No,Vocational,0,
1724,North,rural,Female,69,Moldovan,No,Vocational,0,
1725,North,urban,Female,47,Moldovan,No,Tertiary,1,9660
1726,Chișinău,urban,Male,56,Romanian,No,Secondary,0,
1727,Centre,URBAN,Female,35,Moldovan,No,Vocational,1,6810
1728,Centre,rural,Male,51,Moldovan,No,Tertiary,0,
1729,North, urban,Male,48,Moldovan,No,Secondary,0,
1730,South,urban,Female,53,Russian,No,Secondary,1,3880
1731,North,rural,Female,38,Moldovan,No,Secondary,1,4220
1732,South,rural,Male,40,Russian,No,Primary,0,
1733,South,urban,Male,28,Moldovan,No,Secondary,1,8950
1734,South,urban,Female,29,Ukrainian,No,Primary,1,4030
1735,South,rural,Male,57,Moldovan,No,Vocational,1,5710
1736,Centre,urban,Male,24,Moldovan,No,Vocational,0,
1737,South,urban,Male,56,Moldovan,No,Tertiary,1,10360
1738,Centre,urban,Male,44,Moldovan,No,Primary,1,5460
1739,Centre,urban,Male,26,Moldovan,No,Vocational,1,10910
1740,South,rural,Male,36,Moldovan,No,Secondary,1,6240
1741,Centre,urban,Male,65,Ukrainian,No,Secondary,1,3960
1742,Chișinău,urban,Male,25,Moldovan,No,Secondary,1,17430
1743,UTA Găgăuzia,urban,Female,35,Moldovan,No,Tertiary,1,8600
1744,Centre,rural,Male,21,Moldovan,No,Tertiary,1,13800
1745,South,RURAL,Male,42,Moldovan,Yes,Vocational,1,6610
1746,North,Urban,Male,55,Moldovan,No,Secondary,0,
1747,UTA Găgăuzia,rural,Male,55,Roma,No,Tertiary,0,
1748,South,rural,Female,41,Moldovan,No,Primary,0,
1749,North,urban,Female,26,Moldovan,No,Primary,1,3970
1750,North,urban,Female,44,Moldovan,No,Primary,1,5800
1751,South,urban,Male,59,Moldovan,No,Primary,1,4310
1752,Chișinău,URBAN,Female,33,Moldovan,No,Vocational,1,10550
1753,Centre,rural,Female,61,Moldovan,No,Vocational,1,6330
1754,Centre,rural,Male,38,Moldovan,No,Secondary,0,
1755,Chișinău,urban,Female,45,Moldovan,No,Secondary,1,12570
1756,Centre,rural,Male,39,Russian,No,Secondary,1,8230
1757,Centre,urban,Male,51,Moldovan,No,Tertiary,0,
1758,South,urban,Male,35,Moldovan,No,Secondary,1,8040
1759,Chișinău,urban,Female,33,Moldovan,No,Secondary,1,9830
1760,Chișinău,rural,Female,62,Moldovan,No,Primary,0,
1761,Chișinău,urban,Male,40,Moldovan,No,Tertiary,0,
1762,South,rural,Male,30,Moldovan,No,Secondary,1,4940
1763,North,urban,Female,65,Moldovan,No,Tertiary,1,15190
1764,Chișinău,urban,Female,51,Ukrainian,No,Secondary,0,
1765,North,urban,Male,38,Moldovan,No,Tertiary,1,8770
1766,Centre,urban,Female,26,Moldovan,No,Vocational,1,6090
1767,UTA Găgăuzia,rural,Female,34,Moldovan,No,Secondary,0,
1768,Chișinău,urban,Female,41,Moldovan,No,Secondary,1,6310
1769,UTA Găgăuzia,urban,Female,38,Bulgarian,No,Secondary,1,4160
1770,Chișinău,urban,Male,20,Moldovan,Yes,Secondary,1,10300
1771,North,urban,Female,32,Russian,No,Vocational,0,
1772,Centre,rural,Female,41,Moldovan,No,Tertiary,0,
1773,North,urban,Female,47,Moldovan,No,Tertiary,1,7870
1774,Chișinău,urban,Male,18,Moldovan,No,Secondary,1,16910
1775,UTA Găgăuzia,urban,Female,49,Moldovan,No,Secondary,1,3770
1776,Centre,urban,Female,31,Moldovan,No,Secondary,0,
1777,South,urban,Female,43,Moldovan,No,Tertiary,1,9790
1778,Chișinău,urban,Female,44,Moldovan,No,Tertiary,1,16350
1779,South,urban,Male,51,Moldovan,No,Secondary,1,
1780,Centre,rural,Male,56,Moldovan,No,Tertiary,1,7270
1781,UTA Găgăuzia,rural,Female,45,Russian,No,Primary,0,
1782,South,rural,Female,54,Moldovan,No,Vocational,1,4810
1783,Chișinău,urban,Female,41,Moldovan,No,Secondary,0,
1784,South,urban,Male,46,Ukrainian,No,Primary,1,3670
1785,Centre,rural,Female,51,Moldovan,No,Vocational,0,
1786,Centre,rural,Male,47,Moldovan,No,Vocational,1,4790
1787,Chișinău,urban,Male,32,Roma,No,Secondary,0,
1788,Centre,rural,Female,26,Moldovan,No,Tertiary,1,8540
1789,Centre,urban,Female,42,Moldovan,No,Vocational,1,6990
1790,Centre,rural,Male,43,Moldovan,No,Tertiary,1,
1791,South,rural,Female,46,Moldovan,No,Tertiary,1,6690
1792,Centre,urban,Female,51,Moldovan,No,Vocational,0,
1793,North,urban,Male,33,Moldovan,No,Tertiary,1,16330
1794,Chișinău,urban,Male,33,Moldovan,No,Tertiary,1,12780
1795,Chișinău,urban,Male,45,Romanian,No,Secondary,0,
1796,Chișinău,urban,Female,19,Moldovan,No,Vocational,0,
1797,Centre,rural,Female,42,Ukrainian,Yes,Vocational,0,
1798,North,urban,Female,34,Moldovan,No,Vocational,1,4680
1799,Centre,rural,Male,45,Moldovan,No,Vocational,1,6960
1800,North,urban,Female,66,Romanian,No,Tertiary,1,11010
1801,South,rural,Female,18,Moldovan,No,Vocational,0,
1802,Centre,rural,Male,45,Moldovan,No,Tertiary,0,
1803,Centre,rural,Female,39,Moldovan,No,Secondary,1,6260
1804,Chișinău,urban,Male,61,Moldovan,No,Vocational,0,
1805,North,rural,Male,18,Romanian,No,Vocational,0,
1806,Centre,urban,Male,35,Ukrainian,No,Vocational,1,11770
1807,South,rural,Male,44,Moldovan,No,Secondary,1,3020
1808,Centre,urban,Female,48,Ukrainian,No,Secondary,0,
1809,North,rural,Male,61,Moldovan,No,Secondary,0,
1810,Centre,urban,Female,22,Moldovan,No,Tertiary,1,14340
1811,Centre,rural,Male,56,Moldovan,No,Primary,1,5600
1812,Centre,urban,Female,18,Ukrainian,No,Secondary,0,
1813,Chișinău,urban,Male,29,Moldovan,No,Secondary,0,
1814,UTA Găgăuzia,rural,Male,37,Moldovan,No,Tertiary,1,7470
1815,Chișinău,urban,Male,38,Romanian,Yes,Vocational,1,11390
1816,Centre,urban,Female,29,Romanian,No,Secondary,1,6230
1817,North,rural,Male,36,Moldovan,No,Tertiary,1,10630
1818,North,rural,Male,59,Moldovan,Yes,Tertiary,0,
1819,Chișinău, urban,Male,50,Roma,No,Vocational,1,7080
1820,North,rural,Female,44,Roma,No,Secondary,0,
1821,Centre,urban,Male,33,Moldovan,Yes,Vocational,0,
1822,Chișinău,urban,Male,27,Moldovan,No,Tertiary,1,14990
1823,Chișinău,rural,Female,45,Moldovan,No,Secondary,1,9200
1824,North,rural,Female,52,Romanian,No,Secondary,0,
1825,North,Urban,Female,41,Moldovan,No,Primary,1,3360
1826,Centre, rural,Male,40,Russian,No,Tertiary,1,9210
1827,North,rural,Male,62,Moldovan,No,Secondary,0,
1828,North,rural,Male,38,Bulgarian,No,Tertiary,1,5850
1829,UTA Găgăuzia,rural,Male,47,Roma,No,Vocational,1,4610
1830,North,Urban,Female,18,Moldovan,No,Vocational,0,
1831,South,urban,Male,49,Moldovan,No,Secondary,0,
1832,Centre,urban,Male,55,Bulgarian,No,Primary,0,
1833,North,urban,Male,49,Moldovan,Yes,Secondary,1,6900
1834,North,urban,Male,31,Moldovan,No,Vocational,1,11020
1835,UTA Găgăuzia,urban,Female,39,Bulgarian,No,Primary,1,3170
1836,South,rural,Male,23,Moldovan,No,Vocational,0,
1837,Centre,rural,Female,40,Moldovan,No,Primary,1,4000
1838,South,urban,Male,45,Moldovan,No,Vocational,1,5550
1839,Chișinău,rural,Female,21,Romanian,No,Vocational,0,
1840,Chișinău,urban,Male,53,Moldovan,No,Secondary,0,
1841,Centre,urban,Male,65,Ukrainian,No,Vocational,1,
1842,North,urban,Male,57,Moldovan,No,Vocational,0,
1843,Chișinău,urban,Female,56,Moldovan,No,Primary,1,8720
1844,Centre,rural,Female,30,Bulgarian,No,Primary,0,
1845,Centre,urban,Female,35,Moldovan,Yes,Secondary,1,4820
1846,South,rural,Male,56,Moldovan,No,Secondary,1,6010
1847,Chișinău,rural,Male,54,Roma,No,Secondary,0,
1848,Centre,urban,Male,35,Roma,No,Vocational,0,
1849,South,rural,Female,40,Russian,No,Secondary,1,3550
1850,UTA Găgăuzia,urban,Female,36,Ukrainian,No,Vocational,1,6300
1851,South,urban,Female,50,Moldovan,No,Secondary,0,
1852,Centre,urban,Female,41,Moldovan,No,Vocational,1,8870
1853,Chișinău,urban,Female,30,Moldovan,No,Secondary,1,7600
1854,North,rural,Female,18,Moldovan,No,Secondary,0,
1855,South,urban,Male,37,Moldovan,No,Vocational,1,5030
1856,Chișinău,rural,Male,51,Moldovan,No,Primary,0,
1857,Centre,urban,Female,67,Moldovan,No,Secondary,0,
1858,South,urban,Male,48,Romanian,Yes,Tertiary,1,7840
1859,UTA Găgăuzia, urban,Male,43,Bulgarian,No,Primary,0,
1860,South,urban,Female,39,Moldovan,No,Primary,1,4750
1861,North,urban,Male,69,Moldovan,No,Tertiary,1,9730
1862,UTA Găgăuzia,urban,Female,48,Moldovan,No,Secondary,1,7240
1863,North,urban,Female,29,Moldovan,No,Tertiary,0,
1864,Chișinău,URBAN,Male,37,Moldovan,No,Primary,0,
1865,North,urban,Male,61,Moldovan,No,Primary,0,
1866,Centre,urban,Female,30,Gagauz,No,Vocational,1,7190
1867,Chișinău,urban,Male,28,Moldovan,Yes,Secondary,0,
1868,South,urban,Male,56,Moldovan,No,Secondary,1,5850
1869,North,urban,Male,35,Bulgarian,No,Secondary,1,3880
1870,Centre,rural,Female,59,Moldovan,No,Vocational,0,
1871,Centre,rural,Female,45,Ukrainian,No,Secondary,0,
1872,South,rural,Male,38,Russian,No,Secondary,0,
1873,Chișinău,urban,Female,18,Bulgarian,No,Vocational,0,
1874,Chișinău,urban,Female,45,Moldovan,No,Secondary,1,6810
1875,North,Rural,Female,45,Moldovan,No,Primary,0,
1876,Chișinău,urban,Male,35,Bulgarian,No,Secondary,1,12170
1877,South,Urban,Male,44,Moldovan,No,Secondary,1,4760
1878,Centre,rural,Male,48,Moldovan,No,Secondary,0,
1879,North,urban,Female,42,Moldovan,No,Secondary,0,
1880,North,rural,Female,35,Moldovan,No,Secondary,0,
1881,North,rural,Male,41,Moldovan,No,Secondary,0,
1882,Centre,urban,Male,22,Moldovan,No,Tertiary,1,9730
1883,North,urban,Male,21,Moldovan,No,Secondary,1,6830
1884,Chișinău,urban,Female,67,Gagauz,No,Vocational,1,13960
1885,South,urban,Female,39,Moldovan,Yes,Secondary,0,
1886,Chișinău,urban,Male,26,Moldovan,No,Primary,1,8190
1887,Centre,rural,Male,26,Moldovan,No,Tertiary,1,11660
1888,North,rural,Female,39,Moldovan,No,Secondary,1,4860
1889,South,urban,Male,51,Moldovan,Yes,Secondary,1,4280
1890,North,urban,Female,58,Moldovan,No,Secondary,0,
1891,North,urban,Male,18,Roma,No,Primary,0,
1892,Centre,urban,Male,47,Moldovan,No,Tertiary,1,10710
1893,North,rural,Male,54,Moldovan,No,Vocational,0,
1894,Centre,urban,Female,57,Moldovan,No,Secondary,0,
1895,Centre,urban,Male,42,Moldovan,No,Secondary,1,7440
1896,Chișinău,urban,Male,56,Moldovan,No,Secondary,1,11250
1897,North,urban,Female,53,Moldovan,No,Vocational,1,6950
1898,North, urban,Male,25,Moldovan,No,Primary,0,
1899,South,urban,Female,43,Russian,Yes,Secondary,1,5620
1900,Centre,urban,Female,45,Moldovan,No,Tertiary,0,
1901,Centre,urban,Male,60,Romanian,No,Secondary,0,
1902,Centre,rural,Male,56,Moldovan,No,Tertiary,1,6010
1903,Chișinău,urban,Male,51,Moldovan,No,Vocational,0,
1904,North,urban,Female,40,Romanian,No,Secondary,1,7760
1905,Centre,rural,Female,39,Moldovan,No,Vocational,0,
1906,Centre,urban,Female,33,Russian,No,Secondary,1,4340
1907,Centre,rural,Female,21,Moldovan,No,Vocational,0,
1908,South,rural,Female,50,Russian,No,Secondary,0,
1909,North,rural,Male,38,Moldovan,No,Secondary,1,8860
1910,Chișinău,urban,Male,19,Ukrainian,No,Primary,0,
1911,North,rural,Male,26,Moldovan,No,Secondary,0,
1912,Chișinău,urban,Male,54,Moldovan,No,Vocational,1,15090
1913,North,rural,Female,18,Moldovan,No,Vocational,1,7270
1914,UTA Găgăuzia,rural,Male,70,Ukrainian,No,Secondary,0,
1915,North,rural,Female,18,Moldovan,No,Secondary,0,
1916,North,rural,Female,64,Moldovan,No,Primary,0,
1917,Chișinău,urban,Female,34,Moldovan,No,Vocational,0,
1918,Centre,urban,Male,35,Moldovan,No,Secondary,1,7540
1919,Centre,rural,Male,70,Moldovan,No,Primary,1,4900
1920,Centre,rural,Male,56,Moldovan,No,Secondary,1,13110
1921,Centre,urban,Female,25,Moldovan,No,Tertiary,1,10790
1922,South,urban,Female,38,Moldovan,No,Secondary,1,4290
1923,UTA Găgăuzia,rural,Female,45,Moldovan,No,Vocational,1,5660
1924,UTA Găgăuzia,urban,Female,18,Moldovan,No,Tertiary,1,8020
1925,North,rural,Male,21,Moldovan,No,Secondary,0,
1926,North,urban,Male,36,Ukrainian,No,Vocational,0,
1927,North,rural,Female,36,Gagauz,Yes,Secondary,1,4280
1928,North,rural,Female,59,Moldovan,No,Vocational,1,4570
1929,Centre,rural,Female,36,Moldovan,No,Vocational,1,6810
1930,North,rural,Male,36,Gagauz,No,Secondary,0,
1931,Chișinău,urban,Male,70,Moldovan,No,Tertiary,0,
1932,South,urban,Male,38,Russian,Yes,Vocational,0,
1933,Chișinău,urban,Male,32,Moldovan,No,Secondary,1,9380
1934,North,rural,Male,46,Russian,No,Tertiary,1,12750
1935,UTA Găgăuzia,urban,Female,45,Moldovan,No,Secondary,0,
1936,UTA Găgăuzia,rural,Female,38,Moldovan,No,Secondary,1,6550
1937,South,rural,Female,47,Moldovan,Yes,Secondary,0,
1938,North,urban,Male,50,Moldovan,No,Vocational,1,11270
1939,North,urban,Female,53,Moldovan,No,Vocational,0,
1940,Centre,rural,Male,29,Gagauz,No,Tertiary,1,
1941,Centre,urban,Female,34,Moldovan,No,Secondary,0,
1942,South,rural,Male,46,Moldovan,No,Vocational,1,5650
1943,Chișinău,urban,Male,70,Moldovan,No,Secondary,0,
1944,North,rural,Female,38,Ukrainian,No,Secondary,1,4190
1945,North,urban,Male,53,Moldovan,No,Tertiary,1,11010
1946,Chișinău,urban,Male,43,Moldovan,No,Primary,1,7910
1947,Centre,rural,Male,28,Moldovan,No,Secondary,0,
1948,Chișinău,urban,Female,54,Moldovan,Yes,Secondary,0,
1949,North, urban,Female,29,Russian,No,Primary,1,5900
1950,North,rural,Female,44,Ukrainian,No,Tertiary,1,
1951,Chișinău,urban,Male,40,Moldovan,No,Secondary,1,7940
1952,North,rural,Female,37,Romanian,No,Secondary,1,5590
1953,Chișinău,urban,Male,28,Romanian,No,Vocational,0,
1954,North,rural,Female,36,Moldovan,No,Secondary,0,
1955,Centre,urban,Male,63,Moldovan,No,Tertiary,1,8010
1956,UTA Găgăuzia,urban,Male,42,Moldovan,No,Secondary,0,
1957,UTA Găgăuzia,urban,Male,47,Moldovan,No,Secondary,1,5400
1958,Centre,rural,Male,70,Romanian,No,Secondary,1,6460
1959,Centre,URBAN,Male,35,Roma,Yes,Secondary,0,
1960,South,urban,Male,52,Moldovan,No,Primary,1,3800
1961,North,urban,Male,32,Moldovan,No,Vocational,1,8460
1962,UTA Găgăuzia,urban,Female,51,Moldovan,No,Secondary,0,
1963,Centre, rural,Male,26,Moldovan,Yes,Secondary,1,8380
1964,Centre,urban,Female,38,Moldovan,No,Vocational,1,6880
1965,Chișinău,urban,Female,40,Gagauz,No,Secondary,0,
1966,Centre,rural,Male,34,Moldovan,No,Vocational,1,8110
1967,Centre,urban,Male,41,Moldovan,No,Vocational,1,7380
1968,North,rural,Female,47,Moldovan,No,Secondary,1,5900
1969,UTA Găgăuzia,rural,Female,66,Moldovan,No,Tertiary,0,
1970,North,rural,Female,45,Moldovan,No,Tertiary,1,9800
1971,North,urban,Female,47,Ukrainian,No,Secondary,1,5350
1972,UTA Găgăuzia, urban,Female,66,Moldovan,No,Secondary,1,5800
1973,Centre,rural,Male,70,Moldovan,No,Vocational,0,
1974,North,urban,Male,70,Moldovan,No,Secondary,1,6360
1975,Centre,urban,Male,27,Romanian,No,Secondary,1,9510
1976,UTA Găgăuzia,urban,Female,47,Moldovan,No,Tertiary,0,
1977,North,urban,Female,48,Gagauz,No,Secondary,1,6010
1978,UTA Găgăuzia,urban,Female,55,Moldovan,Yes,Tertiary,1,6500
1979,Centre,urban,Male,66,Moldovan,No,Secondary,1,7320
1980,North,urban,Female,59,Gagauz,No,Tertiary,0,
1981,Centre,rural,Female,26,Moldovan,No,Primary,0,
1982,Chișinău,urban,Male,52,Moldovan,No,Secondary,1,12470
1983,Centre,rural,Male,60,Moldovan,No,Vocational,0,
1984,Chișinău,urban,Male,38,Moldovan,No,Secondary,0,
1985,Centre,rural,Female,47,Russian,No,Primary,1,3210
1986,South,urban,Female,47,Ukrainian,No,Secondary,1,5350
1987,North,Urban,Female,64,Romanian,No,Secondary,1,3270
1988,North,rural,Male,29,Ukrainian,No,Secondary,0,
1989,Centre,urban,Female,22,Moldovan,Yes,Secondary,1,3190
1990,Chișinău,urban,Male,55,Moldovan,No,Secondary,0,
1991,Centre,URBAN,Male,19,Moldovan,No,Secondary,1,11540
1992,Centre,urban,Female,62,Moldovan,No,Vocational,1,8150
1993,South,urban,Female,61,Moldovan,No,Vocational,0,
1994,UTA Găgăuzia,rural,Female,48,Moldovan,No,Tertiary,1,6290
1995,Chișinău,urban,Male,18,Moldovan,No,Vocational,0,
1996,Chișinău,rural,Male,49,Moldovan,Yes,Secondary,1,10660
1997,Centre,urban,Male,47,Moldovan,No,Tertiary,0,
1998,Centre,RURAL,Female,48,Moldovan,No,Tertiary,1,8760
1999,UTA Găgăuzia,rural,Male,18,Moldovan,No,Secondary,0,
2000,Centre,rural,Female,42,Moldovan,No,Secondary,1,5200
2001,UTA Găgăuzia,urban,Male,38,Moldovan,No,Secondary,1,6110
2002,North,urban,Female,44,Moldovan,No,Secondary,1,6180
2003,Centre,urban,Male,47,Moldovan,No,Tertiary,1,17870
2004,Chișinău,urban,Female,48,Moldovan,No,Vocational,1,12520
2005,Centre, urban,Female,52,Gagauz,No,Tertiary,1,10590
2006,North,urban,Male,37,Moldovan,No,Vocational,1,11920
2007,Centre,rural,Male,37,Moldovan,Yes,Tertiary,0,
2008,South,rural,Male,39,Moldovan,No,Secondary,1,9430
2009,North,urban,Male,60,Bulgarian,No,Primary,0,
2010,North,rural,Male,31,Moldovan,No,Vocational,1,6900
2011,South,URBAN,Female,37,Moldovan,No,Secondary,1,7120
2012,North,rural,Male,18,Moldovan,No,Secondary,1,10820
2013,Centre,urban,Male,31,Moldovan,No,Secondary,1,8940
2014,Chișinău,urban,Female,39,Gagauz,No,Vocational,0,
2015,Chișinău,urban,Female,37,Moldovan,No,Vocational,1,19010
2016,South,RURAL,Male,31,Moldovan,No,Vocational,1,5160
2017,Centre,urban,Male,50,Moldovan,No,Secondary,0,
2018,Chișinău,urban,Female,34,Romanian,No,Vocational,0,
2019,Chișinău,urban,Female,29,Romanian,No,Primary,1,5890
2020,Chișinău,urban,Female,43,Moldovan,No,Secondary,1,7850
2021,Chișinău,urban,Female,66,Moldovan,Yes,Vocational,0,
2022,South,urban,Female,18,Moldovan,No,Tertiary,0,
2023,South,rural,Female,56,Romanian,No,Secondary,1,4780
2024,Centre,rural,Male,38,Bulgarian,No,Secondary,1,4810
2025,South,URBAN,Female,39,Moldovan,No,Secondary,1,6560
2026,South,urban,Female,44,Moldovan,No,Tertiary,1,13310
2027,North,rural,Female,44,Moldovan,No,Secondary,0,
2028,South,urban,Male,54,Moldovan,No,Vocational,1,8820
2029,North,rural,Female,18,Russian,No,Primary,1,5570
2030,North,rural,Male,37,Moldovan,No,Primary,1,3600
2031,Centre,rural,Female,21,Moldovan,No,Secondary,1,4760
2032,North,RURAL,Male,41,Moldovan,No,Secondary,0,
2033,North,urban,Female,18,Moldovan,No,Tertiary,0,
2034,Centre,rural,Male,28,Ukrainian,No,Vocational,1,8270
2035,UTA Găgăuzia,urban,Female,37,Bulgarian,No,Tertiary,0,
2036,Centre,urban,Female,51,Moldovan,No,Secondary,0,
2037,Chișinău,Urban,Female,59,Moldovan,No,Vocational,1,11590
2038,Chișinău,urban,Female,45,Romanian,No,Secondary,1,7930
2039,Centre,urban,Male,57,Moldovan,No,Secondary,1,
2040,Centre,urban,Female,53,Moldovan,No,Secondary,1,7420
2041,North,Rural,Male,48,Moldovan,No,Primary,0,
2042,North,urban,Female,47,Romanian,No,Secondary,0,
2043,Chișinău,rural,Male,39,Moldovan,No,Secondary,0,
2044,UTA Găgăuzia,urban,Male,39,Moldovan,No,Vocational,1,4740
2045,North,urban,Female,47,Moldovan,No,Secondary,1,4750
2046,UTA Găgăuzia,Urban,Female,28,Romanian,No,Secondary,0,
2047,Chișinău,urban,Female,39,Moldovan,No,Vocational,0,
2048,North,urban,Male,52,Moldovan,No,Secondary,1,5730
2049,North,rural,Male,60,Russian,Yes,Secondary,0,
2050,Centre,urban,Female,40,Moldovan,No,Secondary,1,7540
2051,South,rural,Male,63,Ukrainian,No,Secondary,1,3050
2052,North,rural,Male,40,Roma,No,Secondary,1,3360
2053,South,rural,Male,28,Moldovan,No,Secondary,1,4510
2054,North,rural,Male,50,Ukrainian,No,Secondary,1,7250
2055,Chișinău,urban,Male,42,Moldovan,No,Secondary,1,
2056,Chișinău,urban,Female,48,Moldovan,No,Secondary,1,10530
2057,Chișinău,urban,Female,36,Moldovan,No,Secondary,1,9650
2058,South, rural,Female,28,Romanian,No,Primary,0,
2059,Centre,urban,Female,50,Moldovan,No,Primary,0,
2060,Centre,rural,Female,19,Moldovan,No,Vocational,1,
2061,South,urban,Female,44,Gagauz,No,Vocational,1,7080
2062,South,URBAN,Male,51,Moldovan,No,Primary,1,4410
2063,Chișinău,urban,Female,37,Moldovan,No,Primary,0,
2064,South,urban,Male,42,Moldovan,No,Secondary,1,4130
2065,UTA Găgăuzia,urban,Female,37,Moldovan,No,Secondary,0,
2066,Chișinău,urban,Female,42,Moldovan,No,Vocational,0,
2067,Centre,rural,Male,50,Moldovan,No,Secondary,1,3780
2068,Chișinău,urban,Male,19,Bulgarian,No,Secondary,0,
2069,Centre,urban,Female,32,Moldovan,No,Tertiary,1,7450
2070,Centre,Rural,Male,48,Moldovan,No,Primary,0,
2071,South,rural,Male,18,Russian,No,Tertiary,1,11560
2072,UTA Găgăuzia,rural,Male,27,Romanian,No,Vocational,0,
